geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,age,survtype,indicator_kind,value
FR,FR,France,2022-08-22,2022,34,Influenza,Influenza,total,tests,total,non-sentinel,count,4172.0
FR,FR,France,2022-08-22,2022,34,RSV,RSV,RSV,detections,total,non-sentinel,count,15.0
FR,FR,France,2022-08-22,2022,34,RSV,RSV,RSV,tests,total,non-sentinel,count,2468.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,2943.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,85664.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,8054.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,27160.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,124833.0
FR,FR,France,2022-08-22,2022,34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,416692.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,3220.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,109460.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,8409.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,7119.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,239460.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,17115.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,75134.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,341542.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,35806.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,938642.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,107188.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,303555.0
FR,FR,France,2022-07-25,2022,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.385743e+06
FR,FR,France,2022-07-18,2022,29,Influenza,Influenza,total,detections,total,non-sentinel,count,11.0
FR,FR,France,2022-07-18,2022,29,Influenza,Influenza,total,tests,total,non-sentinel,count,5236.0
FR,FR,France,2022-07-18,2022,29,RSV,RSV,RSV,detections,total,non-sentinel,count,38.0
FR,FR,France,2022-07-18,2022,29,RSV,RSV,RSV,tests,total,non-sentinel,count,2714.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,9893.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,382085.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,24883.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,112125.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,533537.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,47107.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,1.19519e+06
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,136284.0
FR,FR,France,2022-07-18,2022,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,373292.0
FR,FR,France,2022-07-25,2022,30,RSV,RSV,RSV,tests,total,non-sentinel,count,2121.0
FR,FR,France,2022-07-25,2022,30,RSV,RSV,RSV,detections,total,non-sentinel,count,30.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,36660.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,158934.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,15542.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,507824.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,55067.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,185526.0
FR,FR,France,2022-08-08,2022,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,764299.0
FR,FR,France,2022-08-01,2022,31,Influenza,Influenza,total,detections,total,non-sentinel,count,13.0
FR,FR,France,2022-08-01,2022,31,Influenza,Influenza,total,tests,total,non-sentinel,count,4512.0
FR,FR,France,2022-08-01,2022,31,RSV,RSV,RSV,detections,total,non-sentinel,count,7.0
FR,FR,France,2022-08-01,2022,31,RSV,RSV,RSV,tests,total,non-sentinel,count,2552.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,4195.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,154867.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,11229.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,50581.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,222606.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,20615.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,681328.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,82367.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,228217.0
FR,FR,France,2022-08-01,2022,31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.012916e+06
FR,FR,France,2022-07-25,2022,30,Influenza,Influenza,total,detections,total,non-sentinel,count,12.0
FR,FR,France,2022-07-25,2022,30,Influenza,Influenza,total,tests,total,non-sentinel,count,5091.0
FR,FR,France,2022-08-29,2022,35,Influenza,Influenza,total,tests,total,non-sentinel,count,4200.0
FR,FR,France,2022-08-29,2022,35,Influenza,Influenza,total,detections,total,non-sentinel,count,12.0
FR,FR,France,2022-09-05,2022,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,121887.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,384764.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.432009e+06
FR,FR,France,2022-10-03,2022,40,Influenza,Influenza,total,detections,total,non-sentinel,count,43.0
FR,FR,France,2022-10-03,2022,40,Influenza,Influenza,total,tests,total,non-sentinel,count,6273.0
FR,FR,France,2022-10-03,2022,40,RSV,RSV,RSV,detections,total,non-sentinel,count,252.0
FR,FR,France,2022-10-03,2022,40,RSV,RSV,RSV,tests,total,non-sentinel,count,5890.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,4797.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,261485.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,18809.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,97856.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,386806.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,38454.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,910857.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,93373.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,361981.0
FR,FR,France,2022-10-03,2022,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.405177e+06
FR,FR,France,2022-09-26,2022,39,Influenza,Influenza,total,detections,total,non-sentinel,count,52.0
FR,FR,France,2022-09-26,2022,39,Influenza,Influenza,total,tests,total,non-sentinel,count,6056.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,95175.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,910963.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,40634.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,393341.0
FR,FR,France,2022-10-17,2022,42,RSV,RSV,RSV,detections,total,non-sentinel,count,704.0
FR,FR,France,2022-10-17,2022,42,RSV,RSV,RSV,tests,total,non-sentinel,count,8630.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,3915.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,228532.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,15768.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,98068.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,349861.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,40733.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,832402.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,102245.0
FR,FR,France,2022-09-26,2022,39,RSV,RSV,RSV,detections,total,non-sentinel,count,134.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,361738.0
FR,FR,France,2022-10-10,2022,41,Influenza,Influenza,total,detections,total,non-sentinel,count,74.0
FR,FR,France,2022-10-10,2022,41,Influenza,Influenza,total,tests,total,non-sentinel,count,8039.0
FR,FR,France,2022-10-10,2022,41,RSV,RSV,RSV,detections,total,non-sentinel,count,369.0
FR,FR,France,2022-10-10,2022,41,RSV,RSV,RSV,tests,total,non-sentinel,count,6246.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,4375.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,259260.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,17214.0
FR,FR,France,2022-10-10,2022,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,108386.0
FR,FR,France,2022-10-17,2022,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.337565e+06
FR,FR,France,2022-09-26,2022,39,RSV,RSV,RSV,tests,total,non-sentinel,count,4685.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,4274.0
FR,FR,France,2022-09-12,2022,37,RSV,RSV,RSV,detections,total,non-sentinel,count,46.0
FR,FR,France,2022-09-12,2022,37,RSV,RSV,RSV,tests,total,non-sentinel,count,2308.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,8586.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,121081.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,31795.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,28461.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,192223.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,41147.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,589876.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,106653.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,220607.0
FR,FR,France,2022-09-12,2022,37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,958590.0
FR,FR,France,2022-09-05,2022,36,Influenza,Influenza,total,detections,total,non-sentinel,count,22.0
FR,FR,France,2022-09-05,2022,36,Influenza,Influenza,total,tests,total,non-sentinel,count,4621.0
FR,FR,France,2022-09-05,2022,36,RSV,RSV,RSV,detections,total,non-sentinel,count,17.0
FR,FR,France,2022-09-05,2022,36,RSV,RSV,RSV,tests,total,non-sentinel,count,2136.0
FR,FR,France,2022-09-05,2022,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,6199.0
FR,FR,France,2022-09-05,2022,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,78519.0
FR,FR,France,2022-09-05,2022,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,13725.0
FR,FR,France,2022-09-05,2022,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,22191.0
FR,FR,France,2022-09-12,2022,37,Influenza,Influenza,total,tests,total,non-sentinel,count,4685.0
FR,FR,France,2022-09-12,2022,37,Influenza,Influenza,total,detections,total,non-sentinel,count,34.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,214822.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,22547.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,68404.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,313460.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,35682.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,837936.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,106552.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,306060.0
FR,FR,France,2022-09-26,2022,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.286774e+06
FR,FR,France,2022-09-19,2022,38,Influenza,Influenza,total,detections,total,non-sentinel,count,35.0
FR,FR,France,2022-09-19,2022,38,Influenza,Influenza,total,tests,total,non-sentinel,count,4926.0
FR,FR,France,2022-09-19,2022,38,RSV,RSV,RSV,detections,total,non-sentinel,count,79.0
FR,FR,France,2022-09-19,2022,38,RSV,RSV,RSV,tests,total,non-sentinel,count,2783.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,0-4,non-sentinel,count,4878.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,15-64,non-sentinel,count,155209.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,5-14,non-sentinel,count,30438.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,65+,non-sentinel,count,40065.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,non-sentinel,count,233438.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,0-4,non-sentinel,count,36481.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,15-64,non-sentinel,count,719170.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,5-14,non-sentinel,count,128271.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,65+,non-sentinel,count,248845.0
FR,FR,France,2022-09-19,2022,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,non-sentinel,count,1.133192e+06
FR,FR,France,2023-12-25,2023,52,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,35.0
FR,FR,France,2023-12-25,2023,52,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,48.0
FR,FR,France,2023-12-25,2023,52,SARS-CoV-2,SARS-CoV-2,,deaths,15-64,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,0-4,non-sentinel,count,2.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza,,ICUadmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,Influenza,Influenza,,ICUadmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,13.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,9.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,15-64,non-sentinel,count,4.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,8.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,7.0
FR,FR,France,2023-09-18,2023,38,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,15-64,non-sentinel,count,1.0
FR,FR,France,2023-09-18,2023,38,RSV,RSV,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-18,2023,38,RSV,RSV,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,18.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,11.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,15-64,non-sentinel,count,6.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,0-4,non-sentinel,count,1.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,deaths,total,non-sentinel,count,1.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,deaths,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,12.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,5.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,15-64,non-sentinel,count,6.0
FR,FR,France,2023-09-25,2023,39,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,0-4,non-sentinel,count,1.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,37.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,29.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,5-14,non-sentinel,count,1.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,15-64,non-sentinel,count,6.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,15-64,non-sentinel,count,1.0
FR,FR,France,2023-10-02,2023,40,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,0-4,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,2.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,0-4,non-sentinel,count,2.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,62.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,35.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,5-14,non-sentinel,count,0.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,15-64,non-sentinel,count,22.0
FR,FR,France,2023-06-19,2023,25,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,0-4,non-sentinel,count,4.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-06-26,2023,26,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-07-10,2023,28,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-07-10,2023,28,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,2.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,15-64,non-sentinel,count,1.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-08-21,2023,34,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,3.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,3.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,2.0
FR,FR,France,2023-08-28,2023,35,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,65+,non-sentinel,count,2.0
FR,FR,France,2023-09-04,2023,36,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza,,hospitaladmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza,,hospitaladmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza,,ICUadmissions,total,non-sentinel,count,1.0
FR,FR,France,2023-09-04,2023,36,Influenza,Influenza,,ICUadmissions,65+,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,total,non-sentinel,count,8.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,65+,non-sentinel,count,5.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,hospitaladmissions,15-64,non-sentinel,count,1.0
FR,FR,France,2023-09-11,2023,37,SARS-CoV-2,SARS-CoV-2,,ICUadmissions,total,non-sentinel,count,5.0
